fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"CENTRAL FINANCE COMPANY LTD.","CFCL",165,469.7,479,464,469,"2022-02-22"
"CENTRAL FINANCE COMPANY LTD.","CFCL",172,451.1,464.9,451.1,460.5,"2022-02-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",177,460,464.9,449,455,"2022-02-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",149,456,472.9,454.9,465,"2022-02-17"
"CENTRAL FINANCE COMPANY LTD.","CFCL",159,474.3,482.6,458,464,"2022-02-16"
"CENTRAL FINANCE COMPANY LTD.","CFCL",131,467,486,456,465,"2022-02-15"
"CENTRAL FINANCE COMPANY LTD.","CFCL",132,460,470,451,460.9,"2022-02-14"
"CENTRAL FINANCE COMPANY LTD.","CFCL",255,482,482,457,460,"2022-02-13"
"CENTRAL FINANCE COMPANY LTD.","CFCL",134,490,494,476,482,"2022-02-10"
"CENTRAL FINANCE COMPANY LTD.","CFCL",135,494,494.9,482,485,"2022-02-09"
"CENTRAL FINANCE COMPANY LTD.","CFCL",323,495.7,515,486,495,"2022-02-08"
"CENTRAL FINANCE COMPANY LTD.","CFCL",165,480,498,480,486,"2022-02-07"
"CENTRAL FINANCE COMPANY LTD.","CFCL",211,490,499.8,475,486,"2022-02-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",337,517,525,497,500,"2022-02-03"
"CENTRAL FINANCE COMPANY LTD.","CFCL",224,500,511,489.1,507,"2022-02-01"
"CENTRAL FINANCE COMPANY LTD.","CFCL",263,516.1,516.1,492,499,"2022-01-31"
"CENTRAL FINANCE COMPANY LTD.","CFCL",384,478,507.9,478,506,"2022-01-30"
"CENTRAL FINANCE COMPANY LTD.","CFCL",214,479.4,488.9,466.6,470,"2022-01-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",366,495,495,462,470,"2022-01-26"
"CENTRAL FINANCE COMPANY LTD.","CFCL",322,495,504.9,470.5,491,"2022-01-25"
"CENTRAL FINANCE COMPANY LTD.","CFCL",553,498.9,507,477,486,"2022-01-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",235,529,529.3,505,509,"2022-01-23"
"CENTRAL FINANCE COMPANY LTD.","CFCL",241,501,520,500,519,"2022-01-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",221,520,523,500.1,505.5,"2022-01-19"
"CENTRAL FINANCE COMPANY LTD.","CFCL",321,532,536,509.1,515,"2022-01-18"
"CENTRAL FINANCE COMPANY LTD.","CFCL",376,534.8,538,515,532,"2022-01-17"
"CENTRAL FINANCE COMPANY LTD.","CFCL",439,536.5,556,524.1,531,"2022-01-16"
"CENTRAL FINANCE COMPANY LTD.","CFCL",490,499,530,491.1,526,"2022-01-13"
"CENTRAL FINANCE COMPANY LTD.","CFCL",631,530,531.4,495.2,500,"2022-01-12"
"CENTRAL FINANCE COMPANY LTD.","CFCL",459,480,526,475,521,"2022-01-11"
"CENTRAL FINANCE COMPANY LTD.","CFCL",435,467,485,460,482,"2022-01-10"
"CENTRAL FINANCE COMPANY LTD.","CFCL",453,443.7,470,440,465.5,"2022-01-09"
"CENTRAL FINANCE COMPANY LTD.","CFCL",118,425,435.5,423,435,"2022-01-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",326,448.8,450.8,415,429,"2022-01-05"
"CENTRAL FINANCE COMPANY LTD.","CFCL",226,420.2,440,411.9,440,"2022-01-04"
"CENTRAL FINANCE COMPANY LTD.","CFCL",227,406,420,396,412,"2022-01-03"
"CENTRAL FINANCE COMPANY LTD.","CFCL",244,385,402,385,399,"2022-01-02"
"CENTRAL FINANCE COMPANY LTD.","CFCL",112,431.4,431.4,410.8,411.5,"2021-12-29"
"CENTRAL FINANCE COMPANY LTD.","CFCL",268,410,433.5,399,423,"2021-12-28"
"CENTRAL FINANCE COMPANY LTD.","CFCL",188,443.9,443.9,407,410,"2021-12-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",206,435,449.9,427,435.2,"2021-12-26"
"CENTRAL FINANCE COMPANY LTD.","CFCL",197,456,460,431,438.9,"2021-12-23"
"CENTRAL FINANCE COMPANY LTD.","CFCL",253,439,458,433,449,"2021-12-22"
"CENTRAL FINANCE COMPANY LTD.","CFCL",154,416,431,405,431,"2021-12-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",185,418,420,399.3,408,"2021-12-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",275,442,450,418,421,"2021-12-16"
"CENTRAL FINANCE COMPANY LTD.","CFCL",438,445.5,475,422.1,445,"2021-12-15"
"CENTRAL FINANCE COMPANY LTD.","CFCL",212,405,436.8,405,436.8,"2021-12-14"
"CENTRAL FINANCE COMPANY LTD.","CFCL",355,418.5,433.5,387,397.1,"2021-12-13"
"CENTRAL FINANCE COMPANY LTD.","CFCL",221,447,455,424.4,427,"2021-12-12"
"CENTRAL FINANCE COMPANY LTD.","CFCL",225,461,471,454,456,"2021-12-09"
"CENTRAL FINANCE COMPANY LTD.","CFCL",267,478.2,496,456,461,"2021-12-08"
"CENTRAL FINANCE COMPANY LTD.","CFCL",296,522,532,482,485.1,"2021-12-07"
"CENTRAL FINANCE COMPANY LTD.","CFCL",344,495,516.5,480,512,"2021-12-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",305,520,530,493,505,"2021-12-05"
"CENTRAL FINANCE COMPANY LTD.","CFCL",228,555,555,520.1,520.1,"2021-12-02"
"CENTRAL FINANCE COMPANY LTD.","CFCL",118,550.8,560,539,546,"2021-12-01"
"CENTRAL FINANCE COMPANY LTD.","CFCL",177,539,556.6,528.4,540,"2021-11-30"
"CENTRAL FINANCE COMPANY LTD.","CFCL",261,526.4,560,526.4,539,"2021-11-29"
"CENTRAL FINANCE COMPANY LTD.","CFCL",444,556,556,536,537.1,"2021-11-28"
"CENTRAL FINANCE COMPANY LTD.","CFCL",233,584.4,584.4,561,567,"2021-11-25"
"CENTRAL FINANCE COMPANY LTD.","CFCL",342,559,576.3,545,573,"2021-11-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",396,572,580,550,559,"2021-11-23"
"CENTRAL FINANCE COMPANY LTD.","CFCL",213,600,600,577,580,"2021-11-22"
"CENTRAL FINANCE COMPANY LTD.","CFCL",252,570.4,600,570.4,591,"2021-11-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",338,585,602.7,578,582,"2021-11-18"
"CENTRAL FINANCE COMPANY LTD.","CFCL",497,605,616,595,596,"2021-11-17"
"CENTRAL FINANCE COMPANY LTD.","CFCL",346,589,599,574,594,"2021-11-16"
"CENTRAL FINANCE COMPANY LTD.","CFCL",337,569.09,590,569.09,578,"2021-11-15"
"CENTRAL FINANCE COMPANY LTD.","CFCL",397,550,565,540,559.1,"2021-11-14"
"CENTRAL FINANCE COMPANY LTD.","CFCL",521,549,574,528.9,540,"2021-11-11"
"CENTRAL FINANCE COMPANY LTD.","CFCL",656,600,605,546.9,560,"2021-11-09"
"CENTRAL FINANCE COMPANY LTD.","CFCL",265,591.6,600,585,590,"2021-11-08"
"CENTRAL FINANCE COMPANY LTD.","CFCL",339,601,613.9,576,580,"2021-11-03"
"CENTRAL FINANCE COMPANY LTD.","CFCL",368,599,606,580,590,"2021-11-02"
"CENTRAL FINANCE COMPANY LTD.","CFCL",535,617,637,580,598,"2021-11-01"
"CENTRAL FINANCE COMPANY LTD.","CFCL",414,589,610,570,605,"2021-10-31"
"CENTRAL FINANCE COMPANY LTD.","CFCL",682,554,583,532.5,577.9,"2021-10-28"
