fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Api Power Company Ltd.","API",757,235,244.7,233.3,238,"2023-01-03"
"Api Power Company Ltd.","API",661,235,241.2,230,237,"2023-01-02"
"Api Power Company Ltd.","API",1345,236,240.9,228.4,235,"2023-01-01"
"Api Power Company Ltd.","API",816,222,233,220,232.1,"2022-12-29"
"Api Power Company Ltd.","API",734,229.9,229.9,218,222.2,"2022-12-28"
"Api Power Company Ltd.","API",1649,218.2,229.9,216.6,225.4,"2022-12-27"
"Api Power Company Ltd.","API",675,206.9,219.4,205.8,214,"2022-12-26"
"Api Power Company Ltd.","API",213,203.5,206,201.7,202.9,"2022-12-22"
"Api Power Company Ltd.","API",177,205,207.5,203,203.5,"2022-12-21"
"Api Power Company Ltd.","API",204,208,208,204,206,"2022-12-20"
"Api Power Company Ltd.","API",168,205,207,202,206,"2022-12-19"
"Api Power Company Ltd.","API",312,203.2,207.5,203,205,"2022-12-18"
"Api Power Company Ltd.","API",181,211.9,211.9,206,206.1,"2022-12-15"
"Api Power Company Ltd.","API",175,211,211,207,210,"2022-12-14"
"Api Power Company Ltd.","API",182,210,211,207,211,"2022-12-13"
"Api Power Company Ltd.","API",260,206.1,210.2,203.5,210,"2022-12-12"
"Api Power Company Ltd.","API",349,207,208.9,205,205.1,"2022-12-11"
"Api Power Company Ltd.","API",260,211.1,214,209,209.5,"2022-12-07"
"Api Power Company Ltd.","API",246,212,213.8,209,210.8,"2022-12-06"
"Api Power Company Ltd.","API",342,215,217,210.8,212,"2022-12-05"
"Api Power Company Ltd.","API",283,216.9,219,214.9,215,"2022-12-04"
"Api Power Company Ltd.","API",244,211.3,223.5,211.3,215,"2022-12-01"
"Api Power Company Ltd.","API",278,215,217.5,214,215,"2022-11-30"
"Api Power Company Ltd.","API",222,219,219,213,217,"2022-11-29"
"Api Power Company Ltd.","API",377,219,222,215,216,"2022-11-28"
"Api Power Company Ltd.","API",356,221.3,221.3,212.7,218.5,"2022-11-27"
"Api Power Company Ltd.","API",241,214.6,218,213,217,"2022-11-24"
"Api Power Company Ltd.","API",238,218.9,218.9,212,215,"2022-11-23"
"Api Power Company Ltd.","API",360,222.9,227,215.3,219,"2022-11-22"
"Api Power Company Ltd.","API",475,217.2,220,215.1,219.5,"2022-11-17"
"Api Power Company Ltd.","API",189,211,215,211,213,"2022-11-16"
"Api Power Company Ltd.","API",286,217,218.6,210,211,"2022-11-15"
"Api Power Company Ltd.","API",248,207.2,215,207.2,215,"2022-11-14"
"Api Power Company Ltd.","API",276,207,213.4,207,209.6,"2022-11-13"
"Api Power Company Ltd.","API",393,216,216.5,208.9,210,"2022-11-10"
"Api Power Company Ltd.","API",458,221,224.5,212.7,214,"2022-11-09"
"Api Power Company Ltd.","API",349,218.1,225,218.1,220.6,"2022-11-08"
"Api Power Company Ltd.","API",705,220,227,220,221,"2022-11-07"
"Api Power Company Ltd.","API",452,210,221,209.8,219.5,"2022-11-06"
"Api Power Company Ltd.","API",385,215,220,212,214,"2022-11-03"
"Api Power Company Ltd.","API",676,218,223,212,215.5,"2022-11-02"
"Api Power Company Ltd.","API",511,205,217,205,215,"2022-11-01"
"Api Power Company Ltd.","API",247,209,209,203,203.9,"2022-10-31"
"Api Power Company Ltd.","API",178,203,206,202,205,"2022-10-23"
"Api Power Company Ltd.","API",268,200.1,205,200,203.2,"2022-10-20"
"Api Power Company Ltd.","API",445,209,209,202,203.5,"2022-10-19"
"Api Power Company Ltd.","API",236,210,212,206.8,207.5,"2022-10-17"
"Api Power Company Ltd.","API",301,216.8,216.8,209,210,"2022-10-16"
"Api Power Company Ltd.","API",268,217,218.2,211,212.6,"2022-10-13"
"Api Power Company Ltd.","API",340,213,215,207,214,"2022-10-12"
"Api Power Company Ltd.","API",218,215,215,208.8,210,"2022-10-11"
"Api Power Company Ltd.","API",465,220,223,210.7,212.3,"2022-10-10"
"Api Power Company Ltd.","API",420,208,218.2,205,218.2,"2022-10-09"
"Api Power Company Ltd.","API",309,209,210.8,207,208,"2022-09-29"
"Api Power Company Ltd.","API",339,208,211.9,205.9,206,"2022-09-28"
"Api Power Company Ltd.","API",353,204,210.4,204,207.3,"2022-09-27"
"Api Power Company Ltd.","API",538,212,212,203.4,204,"2022-09-25"
"Api Power Company Ltd.","API",445,214.8,215,210.2,210.3,"2022-09-22"
"Api Power Company Ltd.","API",551,211.5,218,210,212.6,"2022-09-21"
"Api Power Company Ltd.","API",704,213.9,217,209,211.5,"2022-09-20"
"Api Power Company Ltd.","API",692,227.3,227.3,218,218.2,"2022-09-18"
"Api Power Company Ltd.","API",593,226,227,220,223.3,"2022-09-16"
"Api Power Company Ltd.","API",1426,244,245,226,229,"2022-09-15"
"Api Power Company Ltd.","API",848,230,244.9,230,241.9,"2022-09-14"
"Api Power Company Ltd.","API",463,225.1,235,225.1,231.2,"2022-09-13"
"Api Power Company Ltd.","API",528,237.4,237.4,227,229,"2022-09-12"
"Api Power Company Ltd.","API",438,242.9,242.9,232,232.8,"2022-09-11"
"Api Power Company Ltd.","API",430,238.6,242,232,238.4,"2022-09-08"
"Api Power Company Ltd.","API",497,241.8,243.9,233,234,"2022-09-07"
"Api Power Company Ltd.","API",719,250,250,237,237.1,"2022-09-06"
"Api Power Company Ltd.","API",300,249.5,253,246,247,"2022-09-05"
"Api Power Company Ltd.","API",385,253,255,248,249.5,"2022-09-04"
"Api Power Company Ltd.","API",313,257,257,247,249.9,"2022-09-02"
"Api Power Company Ltd.","API",510,246,260,242,252,"2022-09-01"
"Api Power Company Ltd.","API",592,256,256,245.1,246,"2022-08-31"
"Api Power Company Ltd.","API",434,249.9,262.1,249.9,252,"2022-08-30"
"Api Power Company Ltd.","API",535,249,258,249,255,"2022-08-29"
"Api Power Company Ltd.","API",1051,266,266,251.9,253,"2022-08-28"
"Api Power Company Ltd.","API",531,267.3,270.1,262.3,263.1,"2022-08-26"
"Api Power Company Ltd.","API",779,273,279.9,268.2,270,"2022-08-25"
"Api Power Company Ltd.","API",906,275.5,282,273.7,277.5,"2022-08-24"
"Api Power Company Ltd.","API",642,278.9,278.9,273.2,276.9,"2022-08-23"
"Api Power Company Ltd.","API",719,275,278.6,271,275,"2022-08-22"
"Api Power Company Ltd.","API",1267,278.4,278.6,273,275,"2022-08-21"
"Api Power Company Ltd.","API",1111,264,274,262.1,273,"2022-08-18"
"Api Power Company Ltd.","API",490,264.1,265,257,261,"2022-08-17"
"Api Power Company Ltd.","API",1040,272,274,258.1,259,"2022-08-16"
"Api Power Company Ltd.","API",847,255.9,267,251,267,"2022-08-15"
"Api Power Company Ltd.","API",633,254,260.7,251,253.5,"2022-08-14"
"Api Power Company Ltd.","API",755,261.1,269,258.1,258.1,"2022-08-11"
"Api Power Company Ltd.","API",832,261,268,260,266,"2022-08-10"
"Api Power Company Ltd.","API",985,272,277,266,266.1,"2022-08-09"
"Api Power Company Ltd.","API",1051,284,285,273.2,274,"2022-08-08"
"Api Power Company Ltd.","API",909,284.5,284.5,276.2,279.2,"2022-08-07"
"Api Power Company Ltd.","API",1051,282.29,288,277.1,279,"2022-08-05"
"Api Power Company Ltd.","API",1903,288,295,280,284,"2022-08-04"
"Api Power Company Ltd.","API",2179,282,296,275,288.8,"2022-08-03"
"Api Power Company Ltd.","API",1066,278,278.8,270,276.7,"2022-08-02"
"Api Power Company Ltd.","API",1825,273.9,285,268.5,274,"2022-08-01"
"Api Power Company Ltd.","API",1249,273,274.3,265.2,269,"2022-07-31"
"Api Power Company Ltd.","API",637,270,275,266,269,"2022-07-29"
"Api Power Company Ltd.","API",2073,270,278,261.7,270,"2022-07-28"
"Api Power Company Ltd.","API",1243,257,268.8,252.8,266,"2022-07-27"
"Api Power Company Ltd.","API",1521,264,272,255,257,"2022-07-26"
"Api Power Company Ltd.","API",1668,252.2,266,252.1,264,"2022-07-25"
"Api Power Company Ltd.","API",866,242,253,242,251.5,"2022-07-24"
"Api Power Company Ltd.","API",614,252,252,241.5,242.1,"2022-07-22"
"Api Power Company Ltd.","API",762,250,251,245,248,"2022-07-21"
"Api Power Company Ltd.","API",852,255,255,249.4,250,"2022-07-20"
"Api Power Company Ltd.","API",1169,257,259,251,253,"2022-07-19"
"Api Power Company Ltd.","API",1189,242,255.9,240.8,254,"2022-07-18"
"Api Power Company Ltd.","API",679,249.3,249.3,237.3,241.5,"2022-07-17"
"Api Power Company Ltd.","API",680,250,250,240.7,244.5,"2022-07-15"
"Api Power Company Ltd.","API",429,256,258,247,250,"2022-07-14"
"Api Power Company Ltd.","API",419,243,251.9,240,251,"2022-07-13"
"Api Power Company Ltd.","API",419,240,249,233.3,240,"2022-07-12"
"Api Power Company Ltd.","API",630,245,245,236,238,"2022-07-11"
"Api Power Company Ltd.","API",323,263,263,249.2,250,"2022-07-08"
"Api Power Company Ltd.","API",414,265,271,257.9,258,"2022-07-07"
"Api Power Company Ltd.","API",551,263,263,249.5,261.9,"2022-07-06"
"Api Power Company Ltd.","API",684,268,276,257.8,258,"2022-07-05"
"Api Power Company Ltd.","API",1517,271.2,286,258.8,268,"2022-07-04"
"Api Power Company Ltd.","API",646,250,269.2,250,266,"2022-07-03"
"Api Power Company Ltd.","API",400,259.9,264,250.9,254,"2022-07-01"
"Api Power Company Ltd.","API",878,249,260,243.1,257,"2022-06-30"
"Api Power Company Ltd.","API",413,240.5,246.9,234.1,245.9,"2022-06-29"
"Api Power Company Ltd.","API",371,245.8,245.8,234.3,236,"2022-06-28"
"Api Power Company Ltd.","API",687,255,258,241,241,"2022-06-27"
"Api Power Company Ltd.","API",752,234.6,251,230.3,250,"2022-06-26"
"Api Power Company Ltd.","API",416,225,237,217.6,230,"2022-06-24"
"Api Power Company Ltd.","API",544,234.3,238,228.1,229.4,"2022-06-23"
"Api Power Company Ltd.","API",357,249.9,251,239,239,"2022-06-22"
"Api Power Company Ltd.","API",423,236.5,252,236.5,248.8,"2022-06-21"
"Api Power Company Ltd.","API",524,250,250,236.3,238,"2022-06-20"
"Api Power Company Ltd.","API",394,255,257,244.5,247,"2022-06-19"
"Api Power Company Ltd.","API",148,263,264,255,256.1,"2022-06-17"
"Api Power Company Ltd.","API",351,255,265,252,260,"2022-06-16"
"Api Power Company Ltd.","API",485,259,264.1,254.1,255.8,"2022-06-15"
"Api Power Company Ltd.","API",356,272,272,261.1,263,"2022-06-14"
"Api Power Company Ltd.","API",301,270,274.9,267,268.9,"2022-06-13"
"Api Power Company Ltd.","API",316,272.5,275,266,271.1,"2022-06-10"
"Api Power Company Ltd.","API",789,280,287.5,273.5,273.5,"2022-06-09"
"Api Power Company Ltd.","API",732,264,284.3,261,277,"2022-06-08"
"Api Power Company Ltd.","API",474,266,272,260,261.5,"2022-06-07"
"Api Power Company Ltd.","API",505,273,278,268.3,270,"2022-06-06"
"Api Power Company Ltd.","API",676,275,282,266,270,"2022-06-03"
"Api Power Company Ltd.","API",325,284,286,278,279.6,"2022-06-02"
"Api Power Company Ltd.","API",375,283,287.9,278.1,283,"2022-06-01"
"Api Power Company Ltd.","API",493,280,288,277.5,283,"2022-05-31"
"Api Power Company Ltd.","API",656,296,296,280,284.9,"2022-05-30"
"Api Power Company Ltd.","API",409,303,303,291.1,293.2,"2022-05-27"
"Api Power Company Ltd.","API",295,301,304,295.1,301,"2022-05-26"
"Api Power Company Ltd.","API",372,303.9,303.9,297,301,"2022-05-25"
"Api Power Company Ltd.","API",408,293,304,291,298,"2022-05-24"
"Api Power Company Ltd.","API",473,299,301,290,292,"2022-05-23"
"Api Power Company Ltd.","API",382,298,307,295,299,"2022-05-20"
"Api Power Company Ltd.","API",377,307,310.8,298,298,"2022-05-19"
"Api Power Company Ltd.","API",460,295,309,290,307.1,"2022-05-18"
"Api Power Company Ltd.","API",617,316,316,295,295,"2022-05-17"
"Api Power Company Ltd.","API",742,327,327,310.5,311.9,"2022-05-12"
