fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Himalayan Reinsurance Limited","HRL",1269,859,860,841,841,"2024-12-04"
"Himalayan Reinsurance Limited","HRL",1373,847,852,841,843,"2024-12-03"
"Himalayan Reinsurance Limited","HRL",1341,845,855,840,842,"2024-12-02"
"Himalayan Reinsurance Limited","HRL",1446,850,854,842.5,845,"2024-12-01"
"Himalayan Reinsurance Limited","HRL",1274,870,880,855.2,855.2,"2024-11-28"
"Himalayan Reinsurance Limited","HRL",1405,848,881.2,848,870,"2024-11-27"
"Himalayan Reinsurance Limited","HRL",1180,850,869.9,850,865,"2024-11-26"
"Himalayan Reinsurance Limited","HRL",1424,855,863,836.5,848,"2024-11-25"
"Himalayan Reinsurance Limited","HRL",1424,850,860,838,839.1,"2024-11-24"
"Himalayan Reinsurance Limited","HRL",1506,861,867.9,845.2,847,"2024-11-21"
"Himalayan Reinsurance Limited","HRL",1470,866.5,871,860,861,"2024-11-20"
"Himalayan Reinsurance Limited","HRL",1588,875,884,865,866,"2024-11-19"
"Himalayan Reinsurance Limited","HRL",2036,894,900,878,880,"2024-11-17"
"Himalayan Reinsurance Limited","HRL",1527,875,890,875,877,"2024-11-14"
"Himalayan Reinsurance Limited","HRL",1260,881,898.6,880,881,"2024-11-13"
"Himalayan Reinsurance Limited","HRL",1643,907,912,885,890,"2024-11-12"
"Himalayan Reinsurance Limited","HRL",2843,890,914,888,894,"2024-11-11"
"Himalayan Reinsurance Limited","HRL",2207,870,892,870,890.9,"2024-11-10"
"Himalayan Reinsurance Limited","HRL",1089,870,902,869.1,870,"2024-11-06"
"Himalayan Reinsurance Limited","HRL",867,874,885,865.3,870.9,"2024-11-05"
"Himalayan Reinsurance Limited","HRL",1168,887,898,871.6,874,"2024-10-30"
"Himalayan Reinsurance Limited","HRL",1361,862,884.5,862,880,"2024-10-29"
"Himalayan Reinsurance Limited","HRL",1114,854.7,869.9,854.7,862,"2024-10-28"
"Himalayan Reinsurance Limited","HRL",1289,855,860,848.1,854.7,"2024-10-27"
"Himalayan Reinsurance Limited","HRL",1325,861.1,868,851,855,"2024-10-24"
"Himalayan Reinsurance Limited","HRL",1251,865,880,860.1,861.1,"2024-10-23"
"Himalayan Reinsurance Limited","HRL",1502,855,870,853,865,"2024-10-22"
