fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"POKHARA FINANCE LTD","PFL",1231,676,687,657,662.8,"2024-08-05"
"POKHARA FINANCE LTD","PFL",1707,715,734,675,675.6,"2024-08-01"
"POKHARA FINANCE LTD","PFL",2088,651.9,704,650,701.9,"2024-07-31"
"POKHARA FINANCE LTD","PFL",1047,625,649.9,624.1,640,"2024-07-30"
"POKHARA FINANCE LTD","PFL",878,625,636.8,617,624,"2024-07-29"
"POKHARA FINANCE LTD","PFL",643,638.6,645.9,617,625,"2024-07-28"
"POKHARA FINANCE LTD","PFL",643,632.1,640,626.1,626.1,"2024-07-25"
"POKHARA FINANCE LTD","PFL",774,649,656.8,632.1,632.1,"2024-07-24"
"POKHARA FINANCE LTD","PFL",814,631,645,628.2,644,"2024-07-23"
"POKHARA FINANCE LTD","PFL",722,634,640,621,630.6,"2024-07-22"
"POKHARA FINANCE LTD","PFL",685,631,642,620,627,"2024-07-21"
"POKHARA FINANCE LTD","PFL",864,651.7,651.7,625.2,629,"2024-07-18"
"POKHARA FINANCE LTD","PFL",1245,608,643,607,639,"2024-07-17"
"POKHARA FINANCE LTD","PFL",488,601,608.5,592.3,606,"2024-07-16"
"POKHARA FINANCE LTD","PFL",511,607,612,590,592,"2024-07-15"
"POKHARA FINANCE LTD","PFL",464,609.9,622,600,602,"2024-07-14"
"POKHARA FINANCE LTD","PFL",479,600,610,597,598,"2024-07-11"
"POKHARA FINANCE LTD","PFL",343,600,600,592,594,"2024-07-10"
"POKHARA FINANCE LTD","PFL",363,604.9,606,590.1,592,"2024-07-09"
"POKHARA FINANCE LTD","PFL",364,592.1,607,592.1,593.1,"2024-07-08"
"POKHARA FINANCE LTD","PFL",436,617.1,617.1,595,599,"2024-07-07"
"POKHARA FINANCE LTD","PFL",515,615,623,605,605,"2024-07-04"
"POKHARA FINANCE LTD","PFL",814,588.9,625,588.9,614.5,"2024-07-03"
"POKHARA FINANCE LTD","PFL",485,609.9,645.6,598,600.9,"2024-07-02"
"POKHARA FINANCE LTD","PFL",634,603,614.8,595,598,"2024-07-01"
"POKHARA FINANCE LTD","PFL",592,608.6,632,603,603,"2024-06-30"
"POKHARA FINANCE LTD","PFL",833,629.2,665,620,621,"2024-06-27"
"POKHARA FINANCE LTD","PFL",885,657,672,641.2,642,"2024-06-26"
"POKHARA FINANCE LTD","PFL",732,664.5,695,657,657,"2024-06-25"
"POKHARA FINANCE LTD","PFL",1623,649.7,708.9,640,678,"2024-06-24"
"POKHARA FINANCE LTD","PFL",1526,632.1,663,627,662.9,"2024-06-23"
"POKHARA FINANCE LTD","PFL",1031,605,626,596,619.8,"2024-06-20"
"POKHARA FINANCE LTD","PFL",569,606.9,616.9,590.1,605,"2024-06-19"
"POKHARA FINANCE LTD","PFL",452,580.2,605,580.2,595,"2024-06-18"
"POKHARA FINANCE LTD","PFL",466,599,609,590,592,"2024-06-16"
"POKHARA FINANCE LTD","PFL",769,580.2,621,580.2,599,"2024-06-13"
"POKHARA FINANCE LTD","PFL",665,618,618,590,592,"2024-06-12"
"POKHARA FINANCE LTD","PFL",540,592.7,625,592.7,617.9,"2024-06-11"
"POKHARA FINANCE LTD","PFL",808,572,606,558.59,604.7,"2024-06-10"
"POKHARA FINANCE LTD","PFL",1230,601.5,607,569,570,"2024-06-09"
"POKHARA FINANCE LTD","PFL",1442,646.8,646.8,596,613.7,"2024-06-06"
"POKHARA FINANCE LTD","PFL",697,640,678,628,646.8,"2024-06-05"
"POKHARA FINANCE LTD","PFL",520,645,654,636,647.9,"2024-06-04"
"POKHARA FINANCE LTD","PFL",1061,655,673.2,639,656.9,"2024-06-03"
"POKHARA FINANCE LTD","PFL",1023,677.4,677.4,626,655,"2024-06-02"
